Province,Province Name En,Province Name Ne,District Id,District Code,District Name En,District Name Ne,GAPA Id,GAPA Code,GaPa Name En,GaPa Name Ne,Total Wards
3,Bagmati Pradesh,वाग्मती प्रदेश,32,310,Ramechhap,रामेछाप,7,31007,Doramba Gaunpalika,दोरम्बा गाउँपालिका,7
3,Bagmati Pradesh,वाग्मती प्रदेश,32,310,Ramechhap,रामेछाप,8,31008,Sunapati Gaunpalika,सुनापती गाउँपालिका,5
3,Bagmati Pradesh,वाग्मती प्रदेश,33,311,Sindhuli,सिन्धुली,1,31101,Dudhouli Municipality,दुधौली नगरपालिका,14
3,Bagmati Pradesh,वाग्मती प्रदेश,33,311,Sindhuli,सिन्धुली,2,31102,Phikkal Gaunpalika,फिक्कल गाउँपालिका,6
3,Bagmati Pradesh,वाग्मती प्रदेश,33,311,Sindhuli,सिन्धुली,3,31103,Tinpatan Gaunpalika,तीनपाटन गाउँपालिका,11
3,Bagmati Pradesh,वाग्मती प्रदेश,33,311,Sindhuli,सिन्धुली,4,31104,Golanjor Gaunpalika,गोलन्जोर गाउँपालिका,7
3,Bagmati Pradesh,वाग्मती प्रदेश,33,311,Sindhuli,सिन्धुली,5,31105,Kamalamai Municipality,कमलामाई नगरपालिका,14
3,Bagmati Pradesh,वाग्मती प्रदेश,33,311,Sindhuli,सिन्धुली,6,31106,Sunkoshi Gaunpalika,सुनकोशी गाउँपालिका ,7
3,Bagmati Pradesh,वाग्मती प्रदेश,33,311,Sindhuli,सिन्धुली,7,31107,Ghyanglekha Gaunpalika,ध्याङलेख गाउँपालिका,5
3,Bagmati Pradesh,वाग्मती प्रदेश,33,311,Sindhuli,सिन्धुली,8,31108,Marin Gaunpalika,मरिण गाउँपालिका,7
3,Bagmati Pradesh,वाग्मती प्रदेश,33,311,Sindhuli,सिन्धुली,9,31109,Hariharpurgaghi Gaunpalika,हरिहरपुरगढी गाउँपालिका,8
3,Bagmati Pradesh,वाग्मती प्रदेश,34,312,Makwanpur,मकवानपुर,1,31201,Indrasarowar Gaunpalika,ईन्द्रसरोवर गाउँपालिका,5
3,Bagmati Pradesh,वाग्मती प्रदेश,34,312,Makwanpur,मकवानपुर,2,31202,Thaha Municipality,थाहा नगरपालिका,12
3,Bagmati Pradesh,वाग्मती प्रदेश,34,312,Makwanpur,मकवानपुर,3,31203,Kailash Gaunpalika,कैलाश गाउँपालिका,10
3,Bagmati Pradesh,वाग्मती प्रदेश,34,312,Makwanpur,मकवानपुर,4,31204,Raksirang Gaunpalika,राक्सिराङ्ग गाउँपालिका,9
3,Bagmati Pradesh,वाग्मती प्रदेश,34,312,Makwanpur,मकवानपुर,5,31205,Manahari Gaunpalika,मनहरी गाउँपालिका,9
3,Bagmati Pradesh,वाग्मती प्रदेश,34,312,Makwanpur,मकवानपुर,6,31206,Hetauda Sub-Metropolitian City,हेटौडा उपमहानगरपालिका,19
3,Bagmati Pradesh,वाग्मती प्रदेश,34,312,Makwanpur,मकवानपुर,7,31207,Bhimphedi Gaunpalika,भिमफेदी गाउँपालिका,9
3,Bagmati Pradesh,वाग्मती प्रदेश,34,312,Makwanpur,मकवानपुर,8,31208,Makawanpurgadhi Gaunpalika,मकवानपुरगढी गाउँपालिका,8
3,Bagmati Pradesh,वाग्मती प्रदेश,34,312,Makwanpur,मकवानपुर,9,31209,Bakaiya Gaunpalika,बकैया गाउँपालिका,12
3,Bagmati Pradesh,वाग्मती प्रदेश,34,312,Makwanpur,मकवानपुर,10,31210,Bagmati Gaunpalika,बाग्मती गाउँपालिका,9
3,Bagmati Pradesh,वाग्मती प्रदेश,35,313,Chitawan,चितवन,1,31301,Rapti Municipality,राप्ती नगरपालिका,13
3,Bagmati Pradesh,वाग्मती प्रदेश,35,313,Chitawan,चितवन,2,31302,Kalika Municipality,कालिका नगरपालिका,11
3,Bagmati Pradesh,वाग्मती प्रदेश,35,313,Chitawan,चितवन,3,31303,Ichchha Kamana Gaunpalika,इच्छाकामना गाउँपालिका,7
3,Bagmati Pradesh,वाग्मती प्रदेश,35,313,Chitawan,चितवन,4,31304,Bharatpur Metropolitian City,भरतपुर महानगरपालिका,29
3,Bagmati Pradesh,वाग्मती प्रदेश,35,313,Chitawan,चितवन,5,31305,Ratnanagar Municipality,रत्ननगर नगरपालिका,16
3,Bagmati Pradesh,वाग्मती प्रदेश,35,313,Chitawan,चितवन,6,31306,Khairahani Municipality,खैरहनी नगरपालिका,13
3,Bagmati Pradesh,वाग्मती प्रदेश,35,313,Chitawan,चितवन,7,31307,Madi Municipality,मादी नगरपालिका,9
4,Gandaki Pradesh,गण्डकी प्रदेश,36,401,Gorkha,गोरखा,1,40101,Chumanubri Gaunpalika,चुमनुब्री गाउँपालिका,7
4,Gandaki Pradesh,गण्डकी प्रदेश,36,401,Gorkha,गोरखा,2,40102,Ajirkot Gaunpalika,अजिरकोट गाउँपालिका,5
4,Gandaki Pradesh,गण्डकी प्रदेश,36,401,Gorkha,गोरखा,3,40103,Barpak Sulikot Gaunpalika,बारपाक सुलिकोट गाउँपालिका,8
4,Gandaki Pradesh,गण्डकी प्रदेश,36,401,Gorkha,गोरखा,4,40104,Dharche Gaunpalika,धार्चे गाउँपालिका,7
4,Gandaki Pradesh,गण्डकी प्रदेश,36,401,Gorkha,गोरखा,5,40105,Aarughat Gaunpalika,आरुघाट गाउँपालिका,10
4,Gandaki Pradesh,गण्डकी प्रदेश,36,401,Gorkha,गोरखा,6,40106,Bhimsenthapa Gaunpalika,भिमसेनथापा गाउँपालिका,8
4,Gandaki Pradesh,गण्डकी प्रदेश,36,401,Gorkha,गोरखा,7,40107,Siranchowk Gaunpalika,सिरानचोक गाउँपालिका,8
4,Gandaki Pradesh,गण्डकी प्रदेश,36,401,Gorkha,गोरखा,8,40108,Palungtar Municipality,पालुङ्गटार नगरपालिका,10
4,Gandaki Pradesh,गण्डकी प्रदेश,36,401,Gorkha,गोरखा,9,40109,Gorkha Municipality,गोरखा नगरपालिका,14
4,Gandaki Pradesh,गण्डकी प्रदेश,36,401,Gorkha,गोरखा,10,40110,Shahid Lakhan Gaunpalika,शहीद लखन गाउँपालिका,9
4,Gandaki Pradesh,गण्डकी प्रदेश,36,401,Gorkha,गोरखा,11,40111,Gandaki Gaunpalika,गण्डकी गाउँपालिका,8
4,Gandaki Pradesh,गण्डकी प्रदेश,37,402,Manang,मनाङ,1,40201,Narpa Bhumi Gaunpalika,नार्पा भूमि गाउँपालिका,5
4,Gandaki Pradesh,गण्डकी प्रदेश,37,402,Manang,मनाङ,2,40202,Manang Ngisyang Gaunpalika,मनाङ ङिस्याङ गाउँपालिका,9
4,Gandaki Pradesh,गण्डकी प्रदेश,37,402,Manang,मनाङ,3,40203,Chame Gaunpalika,चामे गाउँपालिका,5
4,Gandaki Pradesh,गण्डकी प्रदेश,37,402,Manang,मनाङ,4,40204,Nason Gaunpalika,नासोँ गाउँपालिका,9
4,Gandaki Pradesh,गण्डकी प्रदेश,38,403,Mustang,मुस्ताङ,1,40301,Lo Ghekar Damodarkunda Gaunpalika,लो-घेकर दामोदरकुण्ड गाउँपालिका,5
4,Gandaki Pradesh,गण्डकी प्रदेश,38,403,Mustang,मुस्ताङ,2,40302,Gharpajhong Gaunpalika,घरपझोङ गाउँपालिका,5
4,Gandaki Pradesh,गण्डकी प्रदेश,38,403,Mustang,मुस्ताङ,3,40303,Varagung Muktichhetra Gaunpalika,वारागुङ मुक्तिक्षेत्र गाउँपालिका,5
4,Gandaki Pradesh,गण्डकी प्रदेश,38,403,Mustang,मुस्ताङ,4,40304,Lomanthang Gaunpalika,लोमन्थाङ गाउँपालिका,5
4,Gandaki Pradesh,गण्डकी प्रदेश,38,403,Mustang,मुस्ताङ,5,40305,Thasang Gaunpalika,थासाङ गाउँपालिका,5
4,Gandaki Pradesh,गण्डकी प्रदेश,39,404,Myagdi,म्याग्दी,1,40401,Annapurna Gaunpalika,अन्नपूर्ण गाउँपालिका,8
4,Gandaki Pradesh,गण्डकी प्रदेश,39,404,Myagdi,म्याग्दी,2,40402,Raghuganga Gaunpalika,रघुगंगा गाउँपालिका,8
4,Gandaki Pradesh,गण्डकी प्रदेश,39,404,Myagdi,म्याग्दी,3,40403,Dhawalagiri Gaunpalika,धवलागिरी गाउँपालिका,7
4,Gandaki Pradesh,गण्डकी प्रदेश,39,404,Myagdi,म्याग्दी,4,40404,Malika Gaunpalika,मालिका गाउँपालिका,7
4,Gandaki Pradesh,गण्डकी प्रदेश,39,404,Myagdi,म्याग्दी,5,40405,Mangala Gaunpalika,मंगला गाउँपालिका,5
4,Gandaki Pradesh,गण्डकी प्रदेश,39,404,Myagdi,म्याग्दी,6,40406,Beni Municipality,बेनी नगरपालिका,10
4,Gandaki Pradesh,गण्डकी प्रदेश,40,405,Kaski,कास्की,1,40501,Madi Gaunpalika,मादी गाउँपालिका,12
4,Gandaki Pradesh,गण्डकी प्रदेश,40,405,Kaski,कास्की,2,40502,Machhapuchchhre Gaunpalika,माछापुच्छ्र्े गाउँपालिका,9
4,Gandaki Pradesh,गण्डकी प्रदेश,40,405,Kaski,कास्की,3,40503,Annapurna Gaunpalika,अन्नपूर्ण गाउँपालिका,11
4,Gandaki Pradesh,गण्डकी प्रदेश,40,405,Kaski,कास्की,4,40504,Pokhara Metropolitian City,पोखरा महानगरपालिका,33
4,Gandaki Pradesh,गण्डकी प्रदेश,40,405,Kaski,कास्की,5,40505,Rupa Gaunpalika,रूपा गाउँपालिका,7
4,Gandaki Pradesh,गण्डकी प्रदेश,41,406,Lamjung,लमजुङ,1,40601,Dordi Gaunpalika,दोर्दी गाउँपालिका,9
4,Gandaki Pradesh,गण्डकी प्रदेश,41,406,Lamjung,लमजुङ,2,40602,Marshyangdi Gaunpalika,मस्र्याङ्गदी गाउँपालिका,9
4,Gandaki Pradesh,गण्डकी प्रदेश,41,406,Lamjung,लमजुङ,3,40603,Kwhola Sothar Gaunpalika,क्ब्होलासोथार गाउँपालिका,9
4,Gandaki Pradesh,गण्डकी प्रदेश,41,406,Lamjung,लमजुङ,4,40604,Madhya Nepal Municipality,मध्यनेपाल नगरपालिका,10
4,Gandaki Pradesh,गण्डकी प्रदेश,41,406,Lamjung,लमजुङ,5,40605,Bensishahar Municipality,बेंसीशहर नगरापालिका,11
4,Gandaki Pradesh,गण्डकी प्रदेश,41,406,Lamjung,लमजुङ,6,40606,Sundarbazar Municipality,सुन्दरबजार नगरपालिका,11
4,Gandaki Pradesh,गण्डकी प्रदेश,41,406,Lamjung,लमजुङ,7,40607,Rainas Municipality,राईनास नगरपालिका,10
4,Gandaki Pradesh,गण्डकी प्रदेश,41,406,Lamjung,लमजुङ,8,40608,Dudhapokhari Gaunpalika,दुधपोखरी गाउँपालिका,6
4,Gandaki Pradesh,गण्डकी प्रदेश,42,407,Tanahu,तनहुँ,1,40701,Bhanu Municipality,भानु नगरपालिका,13
4,Gandaki Pradesh,गण्डकी प्रदेश,42,407,Tanahu,तनहुँ,2,40702,Byas Municipality,ब्यास नगरपालिका,14
4,Gandaki Pradesh,गण्डकी प्रदेश,42,407,Tanahu,तनहुँ,3,40703,Myagde Gaunpalika,म्याग्दे गाउँपालिका,7
4,Gandaki Pradesh,गण्डकी प्रदेश,42,407,Tanahu,तनहुँ,4,40704,Shuklagandaki Municipality,शुक्लागण्डकी नगरपालिका,12
4,Gandaki Pradesh,गण्डकी प्रदेश,42,407,Tanahu,तनहुँ,5,40705,Bhimad Municipality,भिमाद नगरपालिका,9
4,Gandaki Pradesh,गण्डकी प्रदेश,42,407,Tanahu,तनहुँ,6,40706,Ghiring Gaunpalika,घिरिङ्ग गाउँपालिका,5
4,Gandaki Pradesh,गण्डकी प्रदेश,42,407,Tanahu,तनहुँ,7,40707,Rhishing Gaunpalika,ऋषिङ्ग गाउँपालिका,8
4,Gandaki Pradesh,गण्डकी प्रदेश,42,407,Tanahu,तनहुँ,8,40708,Devghat Gaunpalika,देवघाट गाउँपालिका,5
4,Gandaki Pradesh,गण्डकी प्रदेश,42,407,Tanahu,तनहुँ,9,40709,Bandipur Gaunpalika,बन्दिपुर गाउँपालिका,6
4,Gandaki Pradesh,गण्डकी प्रदेश,42,407,Tanahu,तनहुँ,10,40710,Aanbu Khaireni Gaunpalika,आँबुखैरेनी गाउँपालिका,6
4,Gandaki Pradesh,गण्डकी प्रदेश,43,408,Nawalparasi (East),नवलपरासी (बर्दघाट सुस्तापूर्व),1,40801,Gaidakot Municipality,गैडाकोट नगरपालिका,18
4,Gandaki Pradesh,गण्डकी प्रदेश,43,408,Nawalparasi (East),नवलपरासी (बर्दघाट सुस्तापूर्व),2,40802,Bulingtar Gaunpalika,बुलिङ्गटार गाउँपालिका,6
4,Gandaki Pradesh,गण्डकी प्रदेश,43,408,Nawalparasi (East),नवलपरासी (बर्दघाट सुस्तापूर्व),3,40803,Baudikali Gaunpalika,बौदीकाली गाउँपालिका,6
4,Gandaki Pradesh,गण्डकी प्रदेश,43,408,Nawalparasi (East),नवलपरासी (बर्दघाट सुस्तापूर्व),4,40804,Hupsekot Gaunpalika,हुप्सेकोट गाउँपालिका,6
4,Gandaki Pradesh,गण्डकी प्रदेश,43,408,Nawalparasi (East),नवलपरासी (बर्दघाट सुस्तापूर्व),5,40805,Devchuli Municipality,देवचुली नगरपालिका,17
4,Gandaki Pradesh,गण्डकी प्रदेश,43,408,Nawalparasi (East),नवलपरासी (बर्दघाट सुस्तापूर्व),6,40806,Kawasoti Municipality,कावासोती नगरपालिका,17
4,Gandaki Pradesh,गण्डकी प्रदेश,43,408,Nawalparasi (East),नवलपरासी (बर्दघाट सुस्तापूर्व),7,40807,Madhya Bindu Municipality,मध्यबिन्दु नगरपालिका,15
4,Gandaki Pradesh,गण्डकी प्रदेश,43,408,Nawalparasi (East),नवलपरासी (बर्दघाट सुस्तापूर्व),8,40808,Binayi Tribeni Gaunpalika,बिनयी त्रिवेणी गाउँपालिका,7
4,Gandaki Pradesh,गण्डकी प्रदेश,44,409,Syangja,स्याङजा,1,40901,Putalibazar Municipality,पुतलीबजार नगरपालिका,14
4,Gandaki Pradesh,गण्डकी प्रदेश,44,409,Syangja,स्याङजा,2,40902,Phedikhola Gaunpalika,फेदीखोला गाउँपालिका,5
4,Gandaki Pradesh,गण्डकी प्रदेश,44,409,Syangja,स्याङजा,3,40903,Aandhikhola Gaunpalika,आँधिखोला गाउँपालिका,6
4,Gandaki Pradesh,गण्डकी प्रदेश,44,409,Syangja,स्याङजा,4,40904,Arjun Choupari Gaunpalika,अर्जुनचौपारी गाउँपालिका,6
4,Gandaki Pradesh,गण्डकी प्रदेश,44,409,Syangja,स्याङजा,5,40905,Bhirkot Municipality,भीरकोट नगरपालिका,9
4,Gandaki Pradesh,गण्डकी प्रदेश,44,409,Syangja,स्याङजा,6,40906,Biruwa Gaunpalika,बिरुवा गाउँपालिका,8
4,Gandaki Pradesh,गण्डकी प्रदेश,44,409,Syangja,स्याङजा,7,40907,Harinas Gaunpalika,हरिनास गाउँपालिका,7
4,Gandaki Pradesh,गण्डकी प्रदेश,44,409,Syangja,स्याङजा,8,40908,Chapakot Municipality,चापाकोट नगरपालिका,10
4,Gandaki Pradesh,गण्डकी प्रदेश,44,409,Syangja,स्याङजा,9,40909,Walling Municipality,वालिङ्ग नगरपालिका,14
4,Gandaki Pradesh,गण्डकी प्रदेश,44,409,Syangja,स्याङजा,10,40910,Galyang Municipality,गल्याङ नगरपालिका,11
4,Gandaki Pradesh,गण्डकी प्रदेश,44,409,Syangja,स्याङजा,11,40911,Kaligandaki Gaunpalika,कालीगण्डकी गाउँपालिका,7
4,Gandaki Pradesh,गण्डकी प्रदेश,45,410,Parbat,पर्वत,1,41001,Modi Gaunpalika,मोदी गाउँपालिका,8
4,Gandaki Pradesh,गण्डकी प्रदेश,45,410,Parbat,पर्वत,2,41002,Jaljala Gaunpalika,जलजला गाउँपालिका,9
4,Gandaki Pradesh,गण्डकी प्रदेश,45,410,Parbat,पर्वत,3,41003,Kushma Municipality,कुश्मा नगरपालिका,14
4,Gandaki Pradesh,गण्डकी प्रदेश,45,410,Parbat,पर्वत,4,41004,Phalebas Municipality,फलेबास नगरपालिका,11
4,Gandaki Pradesh,गण्डकी प्रदेश,45,410,Parbat,पर्वत,5,41005,Mahashila Gaunpalika,महाशिला गाउँपालिका,6
4,Gandaki Pradesh,गण्डकी प्रदेश,45,410,Parbat,पर्वत,6,41006,Bihadi Gaunpalika,बिहादी गाउँपालिका,6
4,Gandaki Pradesh,गण्डकी प्रदेश,45,410,Parbat,पर्वत,7,41007,Paiyu Gaunpalika,पैयुं गाउँपालिका,7
4,Gandaki Pradesh,गण्डकी प्रदेश,46,411,Baglung,बागलुङ,1,41101,Baglung Municipality,बाग्लुङ्ग नगरपालिका,14
4,Gandaki Pradesh,गण्डकी प्रदेश,46,411,Baglung,बागलुङ,2,41102,Kathekhola Gaunpalika,काठेखोला गाउँपालिका,8
4,Gandaki Pradesh,गण्डकी प्रदेश,46,411,Baglung,बागलुङ,3,41103,Tarakhola Gaunpalika,ताराखोला गाउँपालिका,5
4,Gandaki Pradesh,गण्डकी प्रदेश,46,411,Baglung,बागलुङ,4,41104,Tamankhola Gaunpalika,तमानखोला गाउँपालिका,6
4,Gandaki Pradesh,गण्डकी प्रदेश,46,411,Baglung,बागलुङ,5,41105,Dhorpatan Municipality,ढोरपाटन नगरपालिका,9
4,Gandaki Pradesh,गण्डकी प्रदेश,46,411,Baglung,बागलुङ,6,41106,Nisikhola Gaunpalika,निसीखोला गाउँपालिका,7
4,Gandaki Pradesh,गण्डकी प्रदेश,46,411,Baglung,बागलुङ,7,41107,Badigad Gaunpalika,बडिगाड गाउँपालिका,10
4,Gandaki Pradesh,गण्डकी प्रदेश,46,411,Baglung,बागलुङ,8,41108,Galkot Municipality,गल्कोट नगरपालिका,11
4,Gandaki Pradesh,गण्डकी प्रदेश,46,411,Baglung,बागलुङ,9,41109,Bareng Gaunpalika,बरेङ गाउँपालिका,5
4,Gandaki Pradesh,गण्डकी प्रदेश,46,411,Baglung,बागलुङ,10,41110,Jaimuni Municipality,जैमुनी नगरपालिका,10
5,Province No. 5,प्रदेश ५,47,501,Rukum (East),रुकुम (पूर्व),1,50101,Putha Uttanganga Gaunpalika,पुथा उत्तरगंगा गाउँपालिका,14
5,Province No. 5,प्रदेश ५,47,501,Rukum (East),रुकुम (पूर्व),2,50102,Sisne Gaunpalika,सिस्ने गाउँपालिका,8
5,Province No. 5,प्रदेश ५,47,501,Rukum (East),रुकुम (पूर्व),3,50103,Bhoome Gaunpalika,भूमे गाउँपालिका,9
5,Province No. 5,प्रदेश ५,48,502,Rolpa,रोल्पा,1,50201,Sunchhahari Gaunpalika,सुनछहरी गाउँपालिका,7
5,Province No. 5,प्रदेश ५,48,502,Rolpa,रोल्पा,2,50202,Thawang Gaunpalika,थबाङ्ग गाउँपालिका,5
5,Province No. 5,प्रदेश ५,48,502,Rolpa,रोल्पा,3,50203,Pariwartan Gaunpalika,परिवर्तन गाउँपालिका,6
5,Province No. 5,प्रदेश ५,48,502,Rolpa,रोल्पा,4,50204,Gangadev Gaunpalika,गंगादेव गाउँपालिका,7
5,Province No. 5,प्रदेश ५,48,502,Rolpa,रोल्पा,5,50205,Madi Gaunpalika,मादी गाउँपालिका,6
5,Province No. 5,प्रदेश ५,48,502,Rolpa,रोल्पा,6,50206,Tribeni Gaunpalika,त्रिवेणी गाउँपालिका,7
5,Province No. 5,प्रदेश ५,48,502,Rolpa,रोल्पा,7,50207,Rolpa Municipality,रोल्पा नगरपालिका,10
5,Province No. 5,प्रदेश ५,48,502,Rolpa,रोल्पा,8,50208,Runtigadhi Gaunpalika,रुन्टीगढी गाउँपालिका,9
5,Province No. 5,प्रदेश ५,48,502,Rolpa,रोल्पा,9,50209,Sunil Smriti Gaunpalika,सुनिल स्मृति गाउँपालिका,8
5,Province No. 5,प्रदेश ५,48,502,Rolpa,रोल्पा,10,50210,Lungri Gaunpalika,लुङ्ग्री गाउँपालिका,7
5,Province No. 5,प्रदेश ५,49,503,Pyuthan,प्यूठान,1,50301,Gaumukhi Gaunpalika,गौमुखी गाउँपालिका,7
5,Province No. 5,प्रदेश ५,49,503,Pyuthan,प्यूठान,2,50302,Naubahini Gaunpalika,नौबहिनी गाउँपालिका,8
5,Province No. 5,प्रदेश ५,49,503,Pyuthan,प्यूठान,3,50303,Jhimaruk Gaunpalika,झिमरुक गाउँपालिका,8
5,Province No. 5,प्रदेश ५,49,503,Pyuthan,प्यूठान,4,50304,Pyuthan Municipality,प्यूठान नगरपालिका,10
5,Province No. 5,प्रदेश ५,49,503,Pyuthan,प्यूठान,5,50305,Sworgadwari Municipality,स्वर्गद्धारी नगरपालिका,9
5,Province No. 5,प्रदेश ५,49,503,Pyuthan,प्यूठान,6,50306,Mandavi Gaunpalika,माण्डवी गाउँपालिका,5
5,Province No. 5,प्रदेश ५,49,503,Pyuthan,प्यूठान,7,50307,Mallarani Gaunpalika,मल्लरानी गाउँपालिका,5
5,Province No. 5,प्रदेश ५,49,503,Pyuthan,प्यूठान,8,50308,Aairawati Gaunpalika,ऐरावती गाउँपालिका,6
5,Province No. 5,प्रदेश ५,49,503,Pyuthan,प्यूठान,9,50309,Sarumarani Gaunpalika,सरुमारानी गाउँपालिका,6
5,Province No. 5,प्रदेश ५,50,504,Gulmi,गुल्मी,1,50401,Kali Gandaki Gaunpalika,कालिगण्डकी गाउँपालिका,7
5,Province No. 5,प्रदेश ५,50,504,Gulmi,गुल्मी,2,50402,Satyawoti Gaunpalika,सत्यवती गाउँपालिका,8
5,Province No. 5,प्रदेश ५,50,504,Gulmi,गुल्मी,3,50403,Chandrakot Gaunpalika,चन्द्रकोट गाउँपालिका,8
5,Province No. 5,प्रदेश ५,50,504,Gulmi,गुल्मी,4,50404,Musikot Municipality,मुसिकोट नगरपालिका,9
5,Province No. 5,प्रदेश ५,50,504,Gulmi,गुल्मी,5,50405,Isma Gaunpalika,ईस्मा गाउँपालिका,6
5,Province No. 5,प्रदेश ५,50,504,Gulmi,गुल्मी,6,50406,Malika Gaunpalika,मालिका गाउँपालिका,8
5,Province No. 5,प्रदेश ५,50,504,Gulmi,गुल्मी,7,50407,Madane Gaunpalika,मदाने गाउँपालिका,7
5,Province No. 5,प्रदेश ५,50,504,Gulmi,गुल्मी,8,50408,Dhurkot Gaunpalika,धुर्कोट गाउँपालिका,7
5,Province No. 5,प्रदेश ५,50,504,Gulmi,गुल्मी,9,50409,Resunga Municipality,रेसुङ्गा नगरपालिका,14
5,Province No. 5,प्रदेश ५,50,504,Gulmi,गुल्मी,10,50410,Gulmi Durbar Gaunpalika,गुल्मी दरबार गाउँपालिका,7
5,Province No. 5,प्रदेश ५,50,504,Gulmi,गुल्मी,11,50411,Chhatrakot Gaunpalika,छत्रकोट गाउँपालिका,6
5,Province No. 5,प्रदेश ५,50,504,Gulmi,गुल्मी,12,50412,Ruruchhetra Gaunpalika,रुरुक्षेत्र गाउँपालिका,6
5,Province No. 5,प्रदेश ५,51,505,Arghakhanchi,अर्घाखाँची,1,50501,Chhatradev Gaunpalika,छत्रदेव गाउँपालिका,8
5,Province No. 5,प्रदेश ५,51,505,Arghakhanchi,अर्घाखाँची,2,50502,Malarani Gaunpalika,मालारानी गाउँपालिका,9
5,Province No. 5,प्रदेश ५,51,505,Arghakhanchi,अर्घाखाँची,3,50503,Bhumikasthan Municipality,भुमिकास्थान नगरपालिका,10
5,Province No. 5,प्रदेश ५,51,505,Arghakhanchi,अर्घाखाँची,4,50504,Sandhikharka Municipality,सन्धिखर्क नगरपालिका,12
5,Province No. 5,प्रदेश ५,51,505,Arghakhanchi,अर्घाखाँची,5,50505,Panini Gaunpalika,पाणिनी गाउँपालिका,8
5,Province No. 5,प्रदेश ५,51,505,Arghakhanchi,अर्घाखाँची,6,50506,Shitaganga Municipality,शितगंगा नगरपालिका,14
5,Province No. 5,प्रदेश ५,52,506,Palpa,पाल्पा,1,50601,Rampur Municipality,रामपुर नगरपालिका,10
5,Province No. 5,प्रदेश ५,52,506,Palpa,पाल्पा,2,50602,Purbakhola Gaunpalika,पुर्वखोला गाउँपालिका,6
5,Province No. 5,प्रदेश ५,52,506,Palpa,पाल्पा,3,50603,Rambha Gaunpalika,रम्भा गाउँपालिका,5
5,Province No. 5,प्रदेश ५,52,506,Palpa,पाल्पा,4,50604,Baganaskali Gaunpalika,बगनासकाली गाउँपालिका,9
5,Province No. 5,प्रदेश ५,52,506,Palpa,पाल्पा,5,50605,Tansen Municipality,तानसेन नगरपालिका,14
5,Province No. 5,प्रदेश ५,52,506,Palpa,पाल्पा,6,50606,Ribdikot Gaunpalika,रिब्दीकोट गाउँपालिका,8
5,Province No. 5,प्रदेश ५,52,506,Palpa,पाल्पा,7,50607,Rainadevi Chhahara Gaunpalika,रैनादेवी छहरा गाउँपालिका,8
5,Province No. 5,प्रदेश ५,52,506,Palpa,पाल्पा,8,50608,Tinau Gaunpalika,तिनाउ गाउँपालिका,6
5,Province No. 5,प्रदेश ५,52,506,Palpa,पाल्पा,9,50609,Mathagadhi Gaunpalika,माथागढी गाउँपालिका,8
5,Province No. 5,प्रदेश ५,52,506,Palpa,पाल्पा,10,50610,Nisdi Gaunpalika,निस्दी गाउँपालिका,7
5,Province No. 5,प्रदेश ५,53,507,Nawalparasi (West),नवलपरासी (बर्दघाट सुस्तापश्चिम),1,50701,Bardaghat Municipality,बर्दघाट नगरपालिका,16
5,Province No. 5,प्रदेश ५,53,507,Nawalparasi (West),नवलपरासी (बर्दघाट सुस्तापश्चिम),2,50702,Sunawal Municipality,सुनवल नगरपालिका,13
5,Province No. 5,प्रदेश ५,53,507,Nawalparasi (West),नवलपरासी (बर्दघाट सुस्तापश्चिम),3,50703,Ramgram Municipality,रामग्राम नगरपालिका,18
5,Province No. 5,प्रदेश ५,53,507,Nawalparasi (West),नवलपरासी (बर्दघाट सुस्तापश्चिम),4,50704,Palhinandan Gaunpalika,पाल्हीनन्दन गाउँपालिका,6
5,Province No. 5,प्रदेश ५,53,507,Nawalparasi (West),नवलपरासी (बर्दघाट सुस्तापश्चिम),5,50705,Sarawal Gaunpalika,सरावल गाउँपालिका,7
5,Province No. 5,प्रदेश ५,53,507,Nawalparasi (West),नवलपरासी (बर्दघाट सुस्तापश्चिम),6,50706,Pratapapur Gaunpalika,प्रतापपुर गाउँपालिका,9
5,Province No. 5,प्रदेश ५,53,507,Nawalparasi (West),नवलपरासी (बर्दघाट सुस्तापश्चिम),7,50707,Susta Gaunpalika,सुस्ता गाउँपालिका,5
5,Province No. 5,प्रदेश ५,54,508,Rupandehi,रुपन्देही,1,50801,Devdaha Municipality,देबदह नगरपालिका,12
5,Province No. 5,प्रदेश ५,54,508,Rupandehi,रुपन्देही,2,50802,Butwal Sub-Metropolitian City,बुटवल उपमहानगरपालिका,19
5,Province No. 5,प्रदेश ५,54,508,Rupandehi,रुपन्देही,3,50803,Sainamaina Municipality,सैनामैना नगरपालिका,11
5,Province No. 5,प्रदेश ५,54,508,Rupandehi,रुपन्देही,4,50804,Kanchan Gaunpalika,कन्चन गाउँपालिका,5
5,Province No. 5,प्रदेश ५,54,508,Rupandehi,रुपन्देही,5,50805,Gaidahawa Gaunpalika,गैडहवा गाउँपालिका,9
5,Province No. 5,प्रदेश ५,54,508,Rupandehi,रुपन्देही,6,50806,Suddhodhan Gaunpalika,सुद्धोधन गाउँपालिका,7
5,Province No. 5,प्रदेश ५,54,508,Rupandehi,रुपन्देही,7,50807,Siyari Gaunpalika,सियारी गाउँपालिका,7
5,Province No. 5,प्रदेश ५,54,508,Rupandehi,रुपन्देही,8,50808,Tilottama Municipality,तिलोत्तमा नगरापालिका,17
